ID	log2fold	p	p.adj
ENSG00000177485	0.0107043777219567	0.82558809873067	0.909556266631531
ENSG00000130193	-0.00913970138959324	0.825807170007894	0.909563229670306
ENSG00000131831	0.0284411726298896	0.825839578168123	0.909563229670306
ENSG00000273154	0.0167996057523642	0.825733129056892	0.909563229670306
ENSG00000100811	0.00428869167523051	0.825997446108443	0.909668125310875
ENSG00000100271	-0.00811720306952627	0.826194328487486	0.909815968254794
ENSG00000277149	-0.0228621050790252	0.826266577673781	0.909826551490537
ENSG00000129757	0.0310172922035315	0.826552135979731	0.910008702496463
ENSG00000179387	-0.0127165570873963	0.826602994833675	0.910008702496463
ENSG00000244242	0.0223293018305093	0.826619953234997	0.910008702496463
ENSG00000155846	-0.0126020335443354	0.827043836341068	0.910134922083097
ENSG00000167130	-0.00646677287473999	0.826877490146861	0.910134922083097
ENSG00000173585	-0.0307487800518454	0.826814636047711	0.910134922083097
ENSG00000174109	-0.00988050246191941	0.827047906132516	0.910134922083097
ENSG00000253159	-0.0418424337914355	0.827045009577816	0.910134922083097
ENSG00000274897	0.0208307067734891	0.827272523859112	0.910313137049515
ENSG00000079332	-0.00637350360167182	0.82747468502223	0.910368407977333
ENSG00000187583	-0.017722439082298	0.827510780759017	0.910368407977333
ENSG00000261150	-0.0272699089861322	0.827414976142152	0.910368407977333
ENSG00000125531	-0.0165175007566325	0.8276474814292	0.910380891159344
ENSG00000164305	0.0105412416326066	0.827601488717157	0.910380891159344
ENSG00000248746	-0.0433123935140683	0.827771282873329	0.910448120834099
ENSG00000161888	0.0270616871938339	0.827876819518368	0.910495252782941
ENSG00000198162	0.00736962116704411	0.828040852479638	0.910606706713109
ENSG00000164185	0.0440407563298201	0.828230235905952	0.910746019875384
ENSG00000095261	0.00707730261014463	0.828545780152265	0.910906795028126
ENSG00000104219	0.0105742828788457	0.828578303562011	0.910906795028126
ENSG00000129071	-0.0052529593565933	0.828627296571885	0.910906795028126
ENSG00000184216	0.00624337781609663	0.82853202303422	0.910906795028126
ENSG00000104972	0.0134857023662503	0.828768329057931	0.910945182964002
ENSG00000154734	-0.0283314118811387	0.828850364065559	0.910945182964002
ENSG00000249931	-0.0328276594554674	0.828801701761138	0.910945182964002
ENSG00000083642	-0.00700889939609935	0.829012228032666	0.910985218049212
ENSG00000100139	-0.00620609318025814	0.828981108713432	0.910985218049212
ENSG00000132388	-0.00762700912727409	0.829403121463682	0.911324138265627
ENSG00000178732	0.0169495651067932	0.829446134793225	0.911324138265627
ENSG00000138688	0.00886898211300283	0.829680688058797	0.911512895700328
ENSG00000038274	-0.0100680056866054	0.830186083041718	0.911893792730304
ENSG00000090863	-0.00399125333475932	0.830215732534633	0.911893792730304
ENSG00000172348	0.0565316450805391	0.830196849949442	0.911893792730304
ENSG00000089682	0.00711573082649693	0.830664057614282	0.911944713256704
ENSG00000102383	0.0275244641710572	0.830722368963356	0.911944713256704
ENSG00000119227	-0.0187750087438034	0.8305717352411	0.911944713256704
ENSG00000119632	0.0110068395034451	0.831132629668188	0.911944713256704
ENSG00000121270	-0.0365225478841685	0.830671559311599	0.911944713256704
ENSG00000134597	0.00541773561689389	0.830666740444308	0.911944713256704
ENSG00000136754	-0.00590387634286578	0.830862129418403	0.911944713256704
ENSG00000149187	0.00549146695686462	0.831101312585309	0.911944713256704
ENSG00000151789	0.0338482223459876	0.830939813742321	0.911944713256704
ENSG00000169991	0.00874066019611453	0.830352179448432	0.911944713256704
ENSG00000183684	-0.00861736911857653	0.831108071739095	0.911944713256704
ENSG00000197279	-0.0193038841319194	0.830867169911224	0.911944713256704
ENSG00000215301	-0.0095391765882478	0.831141074980533	0.911944713256704
ENSG00000278540	0.0071923294573851	0.831007937148073	0.911944713256704
ENSG00000187257	-0.00715275431675079	0.831424003007778	0.912186240931186
ENSG00000117595	0.0371310585164083	0.831574962573069	0.91228295554183
ENSG00000101405	-0.0455815902476514	0.832314835942683	0.912761950390828
ENSG00000141161	0.0256696387625288	0.832245397182836	0.912761950390828
ENSG00000143870	-0.00804495875963221	0.832349501744836	0.912761950390828
ENSG00000161671	-0.00542427966062859	0.832485125848161	0.912761950390828
ENSG00000165806	-0.0111753231526841	0.832369967343601	0.912761950390828
ENSG00000196391	0.018580054570867	0.832391514908853	0.912761950390828
ENSG00000197782	0.015207095178989	0.832514307661115	0.912761950390828
ENSG00000263513	0.0479875301760655	0.832464127902531	0.912761950390828
ENSG00000188610	0.0209899237276952	0.832623236185252	0.912812476835292
ENSG00000198754	-0.0346782269466822	0.832865175357359	0.912939904314062
ENSG00000228300	-0.00916394026307537	0.832826323099545	0.912939904314062
ENSG00000186919	-0.0297865159619824	0.833031439047183	0.912984354648784
ENSG00000206503	-0.00810460581320148	0.832991327743735	0.912984354648784
ENSG00000036054	-0.00936136791381813	0.833120207484388	0.913012751902123
ENSG00000153071	0.01374672226609	0.833310309486154	0.91315218749803
ENSG00000161996	-0.012050563335774	0.833396514453979	0.913177758935127
ENSG00000047662	-0.038940724936141	0.833761414537165	0.913508678143797
ENSG00000125870	0.00824272277754879	0.833851234449281	0.913538179240897
ENSG00000123358	0.0301770904555409	0.833920024883582	0.913544638467006
ENSG00000135315	0.00768673424575974	0.834168803497281	0.91374825571629
ENSG00000065457	-0.00939013632802162	0.834403390170277	0.913936297581123
ENSG00000187994	0.00574481080386788	0.8345837244444	0.914064891988758
ENSG00000130997	-0.0134210372717234	0.834702836639505	0.914092038586586
ENSG00000180357	0.00640151157181316	0.834734375202236	0.914092038586586
ENSG00000186510	0.0459954943216008	0.834814435929183	0.914110793959396
ENSG00000143228	0.017223954167128	0.83505345260855	0.914234672430782
ENSG00000168397	-0.00609017212561683	0.835001766856722	0.914234672430782
ENSG00000065243	0.0091408819016749	0.835299830058841	0.914345222474779
ENSG00000155530	-0.0358940675290067	0.835320521357554	0.914345222474779
ENSG00000196407	0.0373882576829456	0.835343277262672	0.914345222474779
ENSG00000101335	-0.0363832339415371	0.836219897133837	0.914541828855831
ENSG00000113790	0.0155745114093713	0.835703400891213	0.914541828855831
ENSG00000121858	0.0192623298543254	0.835963540012214	0.914541828855831
ENSG00000125775	-0.0155083334296363	0.836264990287234	0.914541828855831
ENSG00000153015	-0.00553902045923929	0.835876901883577	0.914541828855831
ENSG00000156564	-0.0424123562647054	0.836263302030518	0.914541828855831
ENSG00000158525	-0.0578151758739102	0.836404382411075	0.914541828855831
ENSG00000164167	-0.00747798486288337	0.835910499119739	0.914541828855831
ENSG00000164924	0.00728253076940263	0.835824651364074	0.914541828855831
ENSG00000178585	0.00709893660908921	0.836045148396054	0.914541828855831
ENSG00000180354	-0.0148460764482415	0.836299019224037	0.914541828855831
ENSG00000182827	-0.00739991739877857	0.836399051232757	0.914541828855831
ENSG00000189241	-0.0110064138006868	0.835871735668344	0.914541828855831
ENSG00000282034	0.0117574645541117	0.836251880164316	0.914541828855831
ENSG00000197329	0.014841652159233	0.836898979825228	0.915013750994463
ENSG00000175193	-0.00660025393965699	0.83734246894264	0.915429727637502
ENSG00000106701	0.015452094450219	0.837624164674857	0.915520755458858
ENSG00000135114	-0.0283591864138691	0.837677854736538	0.915520755458858
ENSG00000165501	0.00961581131840639	0.837506821359139	0.915520755458858
ENSG00000197822	0.0782224726911762	0.837582023746878	0.915520755458858
ENSG00000176472	0.0109258654165552	0.837795506397225	0.915580447702934
ENSG00000125970	0.0047998011762619	0.838201951649779	0.915955713791231
ENSG00000185129	0.0112099335758152	0.838349183685049	0.916047686227739
ENSG00000100290	0.0200105535247173	0.838525528961831	0.9161692707841
ENSG00000198546	-0.00752659346955473	0.83858660620135	0.9161692707841
ENSG00000090470	-0.0075631688912456	0.838690171936853	0.916213503864529
ENSG00000130940	-0.00978595701855481	0.838905560777247	0.916310969340465
ENSG00000168883	-0.0036090435459564	0.838881328533241	0.916310969340465
ENSG00000173531	-0.0104603566733955	0.839006891149268	0.91635274035214
ENSG00000169962	0.0173738889266886	0.839077309666812	0.916360746083492
ENSG00000035928	-0.00560696084440014	0.839232674915613	0.916392617888234
ENSG00000131013	0.00624870005880219	0.839184557065881	0.916392617888234
ENSG00000128641	0.0226404187898257	0.839507119575633	0.91659486589266
ENSG00000186648	-0.0227894479777247	0.839544102983542	0.91659486589266
ENSG00000113312	0.00467770454056191	0.83964520781111	0.916636350504049
ENSG00000138798	0.0270070779991744	0.839773417596716	0.916707416999271
ENSG00000117525	0.0396307799410705	0.839889267334351	0.916761619783679
ENSG00000157653	-0.0196343175026284	0.840006687220742	0.916761619783679
ENSG00000171033	0.0145875545423438	0.840012419807296	0.916761619783679
ENSG00000134809	-0.0115888069689468	0.840092034938046	0.916779624904216
ENSG00000103811	0.0113145786820897	0.840354848549792	0.916997534008393
ENSG00000141349	0.00703266561060762	0.840575394945297	0.917100398976973
ENSG00000167136	0.0114219137060255	0.84054953465612	0.917100398976973
ENSG00000111537	-0.033345429663805	0.840642113497833	0.917104303631968
ENSG00000165678	0.00587362933136498	0.840855636972047	0.917268353512504
ENSG00000102471	-0.0159397814212377	0.840983029705452	0.917292802499124
ENSG00000108557	-0.00610451656709957	0.841004354621744	0.917292802499124
ENSG00000125967	0.00826992594300199	0.84110023761157	0.917328499122095
ENSG00000104970	-0.0325096008757233	0.841359580474912	0.917379615929083
ENSG00000132004	0.0083545481988124	0.841462900036019	0.917379615929083
ENSG00000143147	0.0272941965573198	0.841353571952377	0.917379615929083
ENSG00000170540	0.00858362248995985	0.841433362229644	0.917379615929083
ENSG00000204070	0.00565681679900056	0.841257848699054	0.917379615929083
ENSG00000205456	0.0535613561815858	0.841620610193128	0.917482690112218
ENSG00000104738	0.012085059800283	0.841892169490168	0.917709850795099
ENSG00000150048	-0.0164574900358817	0.842043194146793	0.917736729570209
ENSG00000186193	-0.0308119813447472	0.842012131857448	0.917736729570209
ENSG00000166863	-0.0414085859085071	0.842193775092325	0.917831976531814
ENSG00000134463	0.0163234389989513	0.842648270148393	0.918190974636253
ENSG00000204611	0.00782204676732712	0.842649617342599	0.918190974636253
ENSG00000185088	-0.00836878636532822	0.84310608847465	0.918619453536441
ENSG00000182103	-0.0647561218103105	0.843375775463609	0.918844369832653
ENSG00000178741	0.00678629881884317	0.843518245611054	0.918896243346447
ENSG00000214026	0.0185552209444126	0.84354991454606	0.918896243346447
ENSG00000074356	0.00447871482063155	0.843929509765001	0.918896261569464
ENSG00000103021	-0.0284415514482086	0.843920990245652	0.918896261569464
ENSG00000107854	0.00589262023346018	0.843806242987947	0.918896261569464
ENSG00000145687	0.00666695972596881	0.843678735930098	0.918896261569464
ENSG00000172058	-0.103134791686747	0.843861854647742	0.918896261569464
ENSG00000172403	-0.016489454882725	0.843881662873856	0.918896261569464
ENSG00000148468	-0.0131262382611486	0.844161038906227	0.919079461068357
ENSG00000100023	-0.00538051991955179	0.844339313760273	0.919154863569256
ENSG00000105219	0.0282794528828157	0.844356856771399	0.919154863569256
ENSG00000126768	-0.00574488885304422	0.844928004853881	0.919542358164975
ENSG00000137073	-0.0042303649531242	0.844828626042507	0.919542358164975
ENSG00000167378	0.00772171070704452	0.844879435854818	0.919542358164975
ENSG00000187715	0.0447008379260692	0.845029356061004	0.919542358164975
ENSG00000188993	-0.0258199334160686	0.845023271929701	0.919542358164975
ENSG00000135631	0.016512864233942	0.845382889524182	0.919789248714512
ENSG00000147570	-0.0287767268352262	0.845345431861733	0.919789248714512
ENSG00000121892	0.00475930095273289	0.845500148819811	0.919847926118475
ENSG00000105676	-0.0051572237627004	0.845908188448453	0.920222920702051
ENSG00000102678	0.0197460452695342	0.846192844735039	0.920237945480032
ENSG00000119720	0.0053025864959518	0.846050023070993	0.920237945480032
ENSG00000121578	0.00869287282391656	0.846170606217506	0.920237945480032
ENSG00000164402	0.0090968642231977	0.846224238682789	0.920237945480032
ENSG00000173653	0.00645462540196731	0.84623877712749	0.920237945480032
ENSG00000111880	0.00943485048079113	0.846823601063278	0.920391559820721
ENSG00000116983	0.0203393170541203	0.846543072040819	0.920391559820721
ENSG00000121644	0.00701020392697152	0.846763016255243	0.920391559820721
ENSG00000124733	-0.0060930256751043	0.846533022106541	0.920391559820721
ENSG00000141867	0.00447112235251449	0.846802398930439	0.920391559820721
ENSG00000155428	-0.0214558844389111	0.846629745201791	0.920391559820721
ENSG00000177889	-0.00711944360451141	0.846687267334341	0.920391559820721
ENSG00000007129	-0.0103973321340637	0.847216275419814	0.920749450091492
ENSG00000040341	0.00611093985522074	0.847341659566311	0.920816819183052
ENSG00000177565	-0.0108204592767058	0.847568232941231	0.920994133573081
ENSG00000179057	-0.0211530513671357	0.847745423349753	0.921117764374264
ENSG00000133985	0.0111965085994414	0.847953349473943	0.921239830837806
ENSG00000155660	-0.0102805040650257	0.847984615373595	0.921239830837806
ENSG00000103266	0.00583076540357208	0.848141948600019	0.921341844545305
ENSG00000170634	-0.00772707305985188	0.848291087821083	0.921434942461953
ENSG00000054116	0.00388431727247033	0.848569759155101	0.921465094263219
ENSG00000134574	0.00802344645341229	0.848509926347298	0.921465094263219
ENSG00000162623	0.00635797737121051	0.848457490558907	0.921465094263219
ENSG00000188612	-0.00593706640546455	0.848636045849162	0.921465094263219
ENSG00000206527	-0.0057105657640646	0.848573560392664	0.921465094263219
ENSG00000131899	0.00505790952225281	0.84883519288974	0.921574720107533
ENSG00000141644	-0.00411927306250531	0.848863902259462	0.921574720107533
ENSG00000169490	0.00785437221959514	0.849021180165402	0.921607700612993
ENSG00000184182	-0.00741319634540732	0.848993327031275	0.921607700612993
ENSG00000109684	0.0191070977563964	0.849753967093389	0.921778071290482
ENSG00000119698	0.0299665199260864	0.849324505345291	0.921778071290482
ENSG00000128383	0.0244656145267324	0.849459108470313	0.921778071290482
ENSG00000131634	-0.0160681908182766	0.849625789619735	0.921778071290482
ENSG00000143653	-0.00998953471356869	0.849810173634486	0.921778071290482
ENSG00000163406	0.0115068277767362	0.849672403855404	0.921778071290482
ENSG00000166016	-0.0208355250751475	0.849812473201936	0.921778071290482
ENSG00000173267	-0.0338740002179692	0.849812747170454	0.921778071290482
ENSG00000235109	-0.019200068603131	0.849518821613029	0.921778071290482
ENSG00000261794	-0.0235505846447125	0.849483928659361	0.921778071290482
ENSG00000106305	0.0060210299553196	0.849878895912345	0.921780985896566
ENSG00000123091	0.0131980354779338	0.850022105274094	0.921867473986875
ENSG00000038382	0.00843123435243866	0.850537322887422	0.922048644435464
ENSG00000115760	-0.00731976237628017	0.850471336270191	0.922048644435464
ENSG00000147804	-0.0110833832998515	0.850524454998404	0.922048644435464
ENSG00000177182	0.0399729232983907	0.850570036956336	0.922048644435464
ENSG00000185811	0.00418215133642414	0.850432657520493	0.922048644435464
ENSG00000197728	-0.0373499351775918	0.850357193131473	0.922048644435464
ENSG00000149428	-0.00634131508672713	0.850769544465215	0.922196092041585
ENSG00000052126	-0.0149663342249336	0.851027278719012	0.922374205206382
ENSG00000120756	0.0152756840346623	0.851500521418263	0.922374205206382
ENSG00000125450	-0.00629462565783777	0.851396323194028	0.922374205206382
ENSG00000127616	0.00411235105557201	0.851342987872474	0.922374205206382
ENSG00000143457	-0.00662977212304061	0.851277981014077	0.922374205206382
ENSG00000149573	-0.0164325542862057	0.851505385033554	0.922374205206382
ENSG00000164300	0.00790098026193951	0.851326343381368	0.922374205206382
ENSG00000184515	-0.0178328536762157	0.851163885533551	0.922374205206382
ENSG00000225828	-0.00970608007285195	0.851147592208674	0.922374205206382
ENSG00000076555	-0.00909667720307644	0.851712668947661	0.922461152521421
ENSG00000175643	0.0185660730038218	0.851673941857242	0.922461152521421
ENSG00000110660	-0.0100269193690693	0.851911909356832	0.922608148181329
ENSG00000078967	0.00482015640253828	0.852230559074313	0.922804990294664
ENSG00000121774	0.00399698017623442	0.852167943262382	0.922804990294664
ENSG00000141854	-0.0154402508911771	0.852385604590343	0.922804990294664
ENSG00000187741	-0.00992429021278133	0.852332439624423	0.922804990294664
ENSG00000197142	-0.00468916160334536	0.852411329072875	0.922804990294664
ENSG00000033030	-0.00408723610809953	0.852694444564832	0.922905127220878
ENSG00000125657	0.0344703941035524	0.85265570189785	0.922905127220878
ENSG00000164062	0.00363082787574483	0.852580680907624	0.922905127220878
ENSG00000083812	0.00614961705534017	0.852945726498269	0.922970772359931
ENSG00000103061	-0.0036058832589077	0.852832175390029	0.922970772359931
ENSG00000176108	0.00588309003203372	0.852925002353545	0.922970772359931
ENSG00000147586	-0.00732804335661139	0.853107584282826	0.923077150008049
ENSG00000164406	-0.0101180268247219	0.853352711416622	0.923273603972174
ENSG00000173207	-0.00854489409731264	0.854147946222227	0.923996344595058
ENSG00000184163	-0.0186254836087244	0.854102280910308	0.923996344595058
ENSG00000165731	-0.0195426675098829	0.854368788709947	0.924166417635685
ENSG00000152332	-0.00871074894732339	0.854547652458585	0.924291060537713
ENSG00000180573	-0.0191297149937408	0.854739102667696	0.924429297561302
ENSG00000269335	0.00587697132584441	0.854861528415916	0.92449286726537
ENSG00000136143	-0.00682422201589051	0.855015109162767	0.924590117673406
ENSG00000087301	-0.00781884028412778	0.855113653281113	0.924627842917306
ENSG00000274211	-0.00571228130233646	0.855336132653971	0.924799562810699
ENSG00000144401	-0.0065002718483992	0.855431329848999	0.924833648385315
ENSG00000117697	0.00678052322595985	0.855638981789284	0.924989298190634
ENSG00000104522	0.00523999932993636	0.855829483966931	0.925057542388724
ENSG00000166455	-0.0180442415069638	0.85582597304932	0.925057542388724
ENSG00000145050	0.00826179894966788	0.856101760376546	0.925282987533993
ENSG00000242852	-0.0283959434601788	0.856308426918432	0.925437492633201
ENSG00000071539	-0.021479534549707	0.856539744574152	0.925500448691491
ENSG00000130720	-0.057019596666472	0.856557833511857	0.925500448691491
ENSG00000196357	-0.00729791283650709	0.856453800676548	0.925500448691491
ENSG00000169241	0.00471083445201838	0.85666484438999	0.925547222907216
ENSG00000136243	-0.00620740224021222	0.856759333055167	0.925580462077077
ENSG00000100632	-0.00712277366059227	0.856827867608994	0.92558565945416
ENSG00000061918	0.0204567005245592	0.857016380077377	0.925673018963033
ENSG00000137500	-0.00540221504979003	0.85703619683407	0.925673018963033
ENSG00000161958	-0.018389157625328	0.857423502560671	0.926008709731547
ENSG00000214021	0.00864306095683413	0.857474502298748	0.926008709731547
ENSG00000131650	0.0291966557606621	0.857710984543433	0.926195230874534
ENSG00000099840	-0.0100664844166305	0.8580267967356	0.926449243808664
ENSG00000111913	-0.00484860090492794	0.858073781546159	0.926449243808664
ENSG00000011021	-0.0066009631781249	0.858367836578162	0.926529824716276
ENSG00000070366	0.004631917853909	0.858235348601524	0.926529824716276
ENSG00000108651	0.00416704189917807	0.858283307184164	0.926529824716276
ENSG00000146729	-0.0059830634357357	0.858403569790494	0.926529824716276
ENSG00000152422	0.00931588997490377	0.858737828725688	0.926821738909245
ENSG00000137393	0.014997938922205	0.858841818088689	0.926865101994071
ENSG00000086232	0.00441429732779468	0.859046339034421	0.92694807774125
ENSG00000204859	-0.00484576029643658	0.859035041745327	0.92694807774125
ENSG00000100591	0.00486278054040326	0.859127250084238	0.926966521131596
ENSG00000186868	0.0145753949572397	0.859408438124852	0.927132171996693
ENSG00000257704	0.00938774099492064	0.859377117657848	0.927132171996693
ENSG00000137449	0.011874787450517	0.859617548749057	0.927220027890988
ENSG00000177374	0.0178221966610456	0.859584003052482	0.927220027890988
ENSG00000057663	-0.0062043703227568	0.860231096284199	0.927675155804291
ENSG00000134668	-0.0261769395973661	0.860224508946669	0.927675155804291
ENSG00000173013	-0.0119639943103201	0.860226043575689	0.927675155804291
ENSG00000136141	0.00453779612716566	0.861602926234309	0.929016591459679
ENSG00000177614	-0.0308603956228171	0.861560624981499	0.929016591459679
ENSG00000006459	0.0063033420809779	0.86189499758316	0.929204709580439
ENSG00000114270	0.0145133915703038	0.862033284791492	0.929204709580439
ENSG00000128908	-0.0033754230615287	0.861961964306485	0.929204709580439
ENSG00000169499	-0.00567093867788036	0.862027801007518	0.929204709580439
ENSG00000189283	-0.0187673404680347	0.862733092476231	0.929890039196887
ENSG00000130475	-0.00573387923411432	0.862939935016986	0.929974963356708
ENSG00000164944	-0.00375917832031195	0.862938418803183	0.929974963356708
ENSG00000161956	-0.00399471288847608	0.863117507241948	0.930033549824389
ENSG00000175105	-0.00724968310194831	0.863122358115853	0.930033549824389
ENSG00000170631	-0.00643382221287472	0.863398282445075	0.930261853906588
ENSG00000088543	-0.00735603252996803	0.863622544177864	0.930434464781448
ENSG00000204822	-0.00708641581085712	0.863747156874461	0.930499699888864
ENSG00000214013	-0.00571831484443525	0.863815224405869	0.930504014720799
ENSG00000113924	-0.0183651945080785	0.864227379545903	0.930878953496792
ENSG00000121281	-0.0055615043174156	0.864414166785414	0.931011102648851
ENSG00000142945	0.0213157617490663	0.864478261027542	0.931011102648851
ENSG00000100399	-0.0194702612007661	0.865030167329567	0.931260241658906
ENSG00000106683	0.00533154829510928	0.864963082159785	0.931260241658906
ENSG00000122779	-0.00564271319752116	0.864887310003489	0.931260241658906
ENSG00000142459	-0.00567201937257178	0.864809599576757	0.931260241658906
ENSG00000250565	-0.0082532519274148	0.864987088208774	0.931260241658906
ENSG00000172717	0.0392430575792808	0.865180460154437	0.931333142399085
ENSG00000187688	0.00396939937996495	0.865226122102117	0.931333142399085
ENSG00000099849	0.00664215661838627	0.865550152791154	0.9313600213944
ENSG00000103152	-0.0061344392383334	0.865346710994416	0.9313600213944
ENSG00000106785	-0.0065698703085125	0.865628720321578	0.9313600213944
ENSG00000118620	0.00670283685785892	0.865686364738906	0.9313600213944
ENSG00000120885	0.0226610791711739	0.865699941400743	0.9313600213944
ENSG00000166855	-0.00305195728139772	0.865557968573744	0.9313600213944
ENSG00000196850	0.00650295903963752	0.865629673291315	0.9313600213944
ENSG00000176386	0.00557488382692557	0.865772539310575	0.93136914038558
ENSG00000011523	0.00696994336850641	0.866041504950637	0.931561461777669
ENSG00000159885	0.0111646773278919	0.866079585531542	0.931561461777669
ENSG00000125355	-0.0271534601193503	0.866255299434636	0.93168146792211
ENSG00000143318	0.0722371022442227	0.866384474047892	0.931751405711953
ENSG00000106635	0.00492882407818471	0.866600748564427	0.931914997623329
ENSG00000126067	0.00452410672071339	0.86687626050213	0.932142262643873
ENSG00000170348	-0.00565915030711467	0.86703568896097	0.932244680002819
ENSG00000043093	0.00961433808760349	0.867187298114944	0.932338675434461
ENSG00000099810	0.00513160013401664	0.867580735476266	0.932657835696012
ENSG00000146223	0.0054180624879442	0.867612576655733	0.932657835696012
ENSG00000116885	-0.022405205815938	0.867793461059716	0.932711406973333
ENSG00000163798	-0.00343478346280469	0.867737132674496	0.932711406973333
ENSG00000188994	-0.00649405047344007	0.867855054405824	0.932711406973333
ENSG00000092148	0.00413547439470946	0.867958265628139	0.932753315200408
ENSG00000172269	-0.0038359395690297	0.868131786129675	0.932870769662908
ENSG00000160360	-0.0108643281370487	0.868325509997488	0.933009915128978
ENSG00000187764	-0.00537248042225833	0.868389884532752	0.933010065303515
ENSG00000131943	-0.00582441075546787	0.86883438176962	0.933278650339748
ENSG00000149548	-0.0114462795639696	0.868822782519979	0.933278650339748
ENSG00000183161	-0.00860160190720215	0.868871554104621	0.933278650339748
ENSG00000232388	-0.00640494727825793	0.868896880450562	0.933278650339748
ENSG00000124762	0.0165678106050669	0.869007738183876	0.933323806555334
ENSG00000183696	0.00536304124081967	0.869067434331214	0.933323806555334
ENSG00000088356	-0.00599550725021123	0.869258610140947	0.933460099977617
ENSG00000162627	0.0488184089472781	0.869527757503119	0.933680097415007
ENSG00000168806	0.010667132143398	0.869598631541531	0.93368717645925
ENSG00000164938	0.00935547444889667	0.869809327117244	0.933775349325792
ENSG00000182218	-0.0345160847409955	0.869761725539866	0.933775349325792
ENSG00000173805	0.0328199067035726	0.870106108463217	0.93395589901184
ENSG00000184209	0.00441731639739866	0.87008760952398	0.93395589901184
ENSG00000107957	-0.0118118588142908	0.87025650439347	0.93404830608994
ENSG00000164512	0.0189002210069249	0.870355351097321	0.934085375697398
ENSG00000130956	0.00857022594896508	0.870504732821892	0.934176671166455
ENSG00000007350	-0.0219564928716097	0.870625479413484	0.934237225803845
ENSG00000109519	0.00723545599929379	0.87075070498871	0.934302577377632
ENSG00000163539	-0.00573585078113201	0.87111791141561	0.934627541979002
ENSG00000136758	-0.00337045410341426	0.871212147718532	0.934659608952779
ENSG00000100678	0.0229711708095573	0.871455530776096	0.934851667985435
ENSG00000170835	0.0126649577105367	0.871612966214281	0.934882464500254
ENSG00000203896	0.009601398285981	0.871562805191631	0.934882464500254
ENSG00000066056	-0.0160533549968342	0.871881428608547	0.935052069921877
ENSG00000166484	0.00549047969434573	0.871965767311246	0.935052069921877
ENSG00000171311	0.00332086904017789	0.872157345494086	0.935052069921877
ENSG00000179832	-0.00610764966525384	0.87205150864468	0.935052069921877
ENSG00000239388	-0.0307639186191685	0.8719996039466	0.935052069921877
ENSG00000258315	0.0101725957485001	0.872096730600509	0.935052069921877
ENSG00000054793	0.0177052276535152	0.872447191383673	0.93522475681534
ENSG00000114026	0.00385364186351278	0.872383032768083	0.93522475681534
ENSG00000117308	-0.0059141530598907	0.872690574080423	0.935278579540924
ENSG00000156411	-0.00697317333855482	0.872668156083168	0.935278579540924
ENSG00000198832	-0.0119622004555012	0.872621627946745	0.935278579540924
ENSG00000145248	0.0310462118053544	0.873417502879193	0.935988581180484
ENSG00000087077	-0.00873625978841318	0.874178451730838	0.936251438680905
ENSG00000112742	0.0220384077597193	0.873944055626993	0.936251438680905
ENSG00000135749	0.0074199923563518	0.873862271500429	0.936251438680905
ENSG00000153066	0.0075241839234845	0.874111314128001	0.936251438680905
ENSG00000167670	0.00556754027232052	0.873990328097792	0.936251438680905
ENSG00000173262	-0.0638813322214364	0.873964846071796	0.936251438680905
ENSG00000215305	-0.00438632016508419	0.874167411411319	0.936251438680905
ENSG00000244274	0.0176284513289944	0.873798643683479	0.936251438680905
ENSG00000177989	-0.0168753145462218	0.874449909962319	0.936473121153335
ENSG00000000419	-0.00498515685830279	0.874726381381952	0.936700139307936
ENSG00000149932	0.00466916887446065	0.875171570177981	0.937107781558067
ENSG00000134215	-0.00603208038336201	0.8757600703733	0.937668805998244
ENSG00000008517	-0.0109757439846893	0.876346285813419	0.938158460477126
ENSG00000100528	0.00766739130100579	0.876411163525929	0.938158460477126
ENSG00000178694	0.00531519921343987	0.876383778859774	0.938158460477126
ENSG00000132465	0.0350652781779286	0.87665082913512	0.938240531873795
ENSG00000154127	-0.00478330961304465	0.876681617803177	0.938240531873795
ENSG00000185339	-0.0193919164977969	0.876561275609542	0.938240531873795
ENSG00000161618	0.0065800675169253	0.876839239015402	0.938290875722118
ENSG00000172432	0.00452182661311186	0.876890077426951	0.938290875722118
ENSG00000185722	-0.00509085363508212	0.876922453557849	0.938290875722118
ENSG00000182872	-0.00348337147133481	0.87721258035439	0.938532169243335
ENSG00000135298	0.0353871881249199	0.877551542770472	0.938825672736327
ENSG00000153814	-0.00856023357819491	0.877656755427943	0.938869080320435
ENSG00000151748	-0.00660180232520911	0.877996543594352	0.939025093565125
ENSG00000171408	-0.0127200200270004	0.877989681887159	0.939025093565125
ENSG00000219481	0.0110334710493748	0.877945386698794	0.939025093565125
ENSG00000169018	-0.0055607510800965	0.878148721359088	0.939118699583327
ENSG00000172803	0.0165782940043471	0.878728387958561	0.939669427600537
ENSG00000130734	0.00474107616765022	0.878813039416148	0.939690768368636
ENSG00000126773	-0.00419655671150764	0.879189643620615	0.939955069453072
ENSG00000168101	-0.00542593867303723	0.87913611644925	0.939955069453072
ENSG00000177272	-0.00822020833823246	0.879349339121629	0.940056609313437
ENSG00000143198	0.00720362869755081	0.879627189750094	0.940284437085673
ENSG00000037474	0.00530132594497379	0.880268077977261	0.940356605495458
