ms1_peak_id,Resistantcells0003.mzXML,Resistantcells0010.mzXML,Resistantcells0017.mzXML,Resistantcells0024.mzXML,Wtcells0001.mzXML,Wtcells0008.mzXML,Wtcells0015.mzXML,Wtcells0022.mzXML
Group,Resistantcells,Resistantcells,Resistantcells,Resistantcells,WTcells,WTcells,WTcells,WTcells
1173,16640.3125,47276.38281,52500.47656,72438.22656,31750.66406,69683.64844,32282.75391,69559.91406
1174,27504.89453,68092.85156,39382.42578,53904.16016,49953.80469,72003.58594,45802.33203,52780.86328
1175,58804.25781,57035.49219,52184.47656,71916.86719,59965.15234,56193.59766,46081.98438,51153.23438
1176,68102.09375,66152.14063,63812.48828,60809.35938,71897.14063,60284.31641,60477.83203,68624.625
1177,68704.4375,67635.96094,71819.78906,69600.14844,65720.80469,63622.64453,66713,69428.94531
1178,57108.54297,55770.08984,60037.14063,58232.61328,71641.44531,58395.28906,55485.32422,58150.02344
1179,,,,,17838.35547,61818.39063,39832.39453,70794.91406
1180,17346.81055,21483.74219,17540.43359,52606.06641,24467.75391,70327.04688,40049.55859,60021.11719
1181,47677.04297,67395.76563,46708.6875,69551.27344,27707.89258,48077.65625,32713.34375,42125.78125
1182,18573.32031,23936.91406,19465.45117,24697.56836,12257.93262,16668.23047,13213.06934,12572.28516
1183,7773.808594,11960.27051,10609.98047,19976.92969,8829.518555,8764.816406,3894.095703,5782.116699
1184,61242.51563,45499.94922,46079.62109,60744.95313,69122.05469,60672.51953,48206.82813,48351.16406
1185,22953.55664,62476.28906,14015.04492,48181.39844,14610.01563,69094.50781,13693.83008,30104.54297
1186,65026.99609,68978.39844,54251.35547,64686.11719,39986.93359,64237.20313,42318.16797,55186.73438
1187,28633.35352,29349.23438,18223.81836,29504.45898,12677.5,22935.19531,17778.03711,16439.43945
1188,18053.19141,24193.96484,14858.87598,21105.81445,10056.04883,15785.02832,10537.22168,11137.24805
1189,14706.38281,11956.37207,11463.58887,14698.07617,8190.821289,15156.36426,9240.019531,14382.30469
1190,8105.63916,8583.230469,5482.416504,13687.1416,,4855.69043,,2727.774658
1191,68073.23438,63474.12109,63022.30078,60286.81641,60765.97656,61383.07813,68966.72656,63487.73828
1192,11651.03613,4230.440918,,,68741.77344,28229.05469,35465.73828,56246.00781
1193,66140.5,56832.55078,41136.62109,68360.20313,45304.77344,65073.6875,47478.39453,62719.61719
1194,8041.762207,15853.01855,19040.07227,68144.64844,10318.76855,11813.35449,15788.08984,17278.72461
1195,67431.21094,59871.03906,66809.14063,64060.74609,63393.02344,67992.57813,66864.57031,59325.14063
1196,54981.30469,67852.30469,29077.33203,45092.70313,21182.14844,49665.94141,37111.53906,47756.85938
1197,61722.35156,57025.53516,53327.94531,62101.22266,56983.47656,67623.50781,57918.60156,52447.10938
1198,5562.132813,5862.375488,5930.658203,4028.236572,5218.333008,5465.577637,6321.061523,6367.279297
1199,60169.09766,65300.6875,61825.58984,66533.63281,67521.00781,61217.70703,61117.98047,62821.19531
1200,64419.96875,59068.75,66580.02344,61055.33594,66797.57813,64363.5,61330.14063,62643.67969
1201,,27506.27148,12983.11816,29721.49219,45429.16016,63688.05078,52435.54688,66283.99219
1202,43795.54688,65908.10938,37922.61719,32677.41797,,31821.64648,33348.86719,48844.23438
1203,33227.36328,40121.05078,42128.12891,65829.03125,38808.51563,46040.84766,42678.03516,35926.46875
1204,8367.69043,17187.92383,12752.86426,18158.56836,14198.32324,65197.67188,38526.25391,62687.09375
1205,65017.625,52138.25,57315.15625,56589.76953,54298.27344,50852.54297,49429.26953,54372.07422
1206,64900.5,55983.75391,56835.98438,57914.81641,60344.61719,64394.95703,58910.95313,63060.34375
1207,17335.33594,15719.2627,16647.33789,16651.31836,15631.98535,16461.15234,16878.9082,20594.61914
1208,44646.60938,63294.97656,52634.19922,64473.75391,35133.79297,39824.78516,40821.90625,43638.47266
1209,15653.35254,14962.30371,14253.84863,17772.26563,7464.757324,13531.02441,9125.749023,10559.41504
1210,58878.48828,64430.02734,59630.375,61943.65625,58329.02344,56875.09375,60011.87891,51988.11328
1211,41521.38672,63660.53516,47664.0625,58418.66016,3205.001953,20060.95508,15139.06152,11048.05078
1212,25704.52539,34549.55078,34850.44141,63512.14844,36766.01953,36084.62891,23729.82813,28851.25781
1213,53435.99219,27548.40234,19392.83203,31368.91992,31230.19922,34294.45703,20253.93555,63222.38672
1214,61472.07813,45153.72656,55971.22266,44320.00391,45242.38281,57236.35938,57867.53516,62889.53125
1215,62765.92578,56815.86328,52042.46094,57487.03906,58475.32422,62252.51563,59926.57422,54034.00781
1216,60056.97266,62361.47656,61844.07813,62698.48828,62326.01563,58764.6875,61611.45313,57367.05078
1217,42589.67578,54195.10938,57036.42188,62117.48047,32369.13672,49630.68359,30282.26758,44446.64844
1218,44916.11328,29994.66992,22090.04688,24219.34766,41235.41016,50496.54297,53803.38281,62109.73438
1219,58653.39844,59493.55078,59103.90234,60595.38281,61793.59766,57208.28516,55453.10547,59254.78906
1220,44287.03906,60690.47266,38772.15234,56412.84375,27372.91992,61624.89844,35544.16406,46870.55078
1221,50491.67578,61240.78125,48042.08984,52123.88281,32513.71094,51529.20313,37542.8125,56006.50391
1222,48902.35938,40641.22656,24598.52539,49351.41797,33521.92578,53593.74609,34208.24609,60881.02734
1223,55240.21484,51276.54297,56378.66016,60649.98438,51525.38281,44571.08984,50729.87109,53146.07813
1224,54649.11328,54463.12891,49477.33594,55324.50781,60562.75781,48707.83594,48171.33203,46529.86719
1225,12335.78613,40655.30078,38964.36719,60096.59766,27550.89063,48074.66797,29182.97266,51560.51172
1226,3189.917236,10100.375,6893.544434,16735.07617,19132.84375,59912.03125,32860.65234,59772.00391
1227,25995.39063,35679.28125,26036.93945,44849.70313,32724.70898,59677.40234,45522.89844,56051.91797
1228,11631.56543,14844.89746,10799.91992,18357.42578,14517.2666,24015.62109,18837.43555,21857.23047
1229,8078.642578,8935.837891,6996.643555,12415.86523,8204.420898,17328.98242,11020.8252,16608.11523
1230,59665.78516,39160.77344,38993.04297,40262.40234,41467.86328,44937.6875,32713.26953,31891.99023
1231,34761.42969,39267.57813,23849.08789,59220,18103.70508,38620.69922,23568.9668,31564.82813
1232,15837.46875,15750.90527,11275.79395,28931.25586,9231.604492,12297.09277,8970.848633,11051.96094
1233,8475.150391,14290.25,8813.522461,14104.9707,7286.702637,13759.72656,7511.693359,9438.600586
1234,35710.76172,40458.33984,58972.81641,29939.71484,26944.22266,12002.80078,22355.97266,14178.28418
1235,58953.76172,52447.01172,41177.55859,36802.55078,34767.53516,34366.03906,34488.95313,34275.42578
1236,11251.51855,33630.73047,22511.3457,35685.87109,17126.57813,49550.61719,29434.98242,58798.17969
1237,41114.22266,56222.07813,33006.46875,58505.71484,25111.08008,41789.01563,29776.88281,35925.77734
1238,17727.92188,26852.22461,13585.37207,23141.29297,14202.90137,20963.66797,15722.92871,16317.13086
1239,3524.251953,9855.273438,5607.855469,18716.3125,3411.93457,8565.705078,4743.95166,10640.41797
1240,7667.92627,13541.05957,7824.227051,14844.69629,5331.247559,11249.11816,6525.347168,10036.45117
1241,57430.92578,58136.0625,54865.20313,53336.23047,55570.99219,56722.97266,55706.30078,57627.74609
1242,57949.96484,43326.55469,34755.73438,50427.53125,,,,
1243,8850.851563,9786.026367,7790.054688,10809.08008,4745.271973,6887.285156,5076.748535,
1244,57878.35938,49872.95313,39686.875,45773.41406,46835.46484,50945.53516,42611.34375,47767.875
1245,42964.89063,34534.31641,56305.5,31815.16211,53888.94141,38547.96094,50997.08594,57455.39453
1246,34750.52734,10852.46094,28808.58008,14599.09277,28187.39258,18606.33398,33901.13672,35719.64844
1247,17620.42383,5098.134766,27447.79883,5443.647461,25856.73047,9735.425781,31060.91797,28974.49609
1248,34857.84375,47989.15625,18707.44727,57002.38281,6257.15918,12957.28613,6489.401855,8408.178711
1249,55977.43359,49080.85938,56203.35547,49144.39063,54930.64453,51041.74609,55341.32031,48467.56641
1250,44276.48828,48670.10156,49447.44922,43230.51563,31221.35156,56149.61719,46817.96875,50099.98438
1251,29526.03711,43390.83203,26226.95313,21592.61133,22442.29883,49626.12891,31014.0918,55876.1875
1252,51978.16797,50219.89063,51758.94922,50170.85156,55011.69922,53121.81641,49367.41406,53722.34766
1253,30896.96289,33448.85156,18119.32813,54847.55078,,,,
1254,54761.05078,53690.10547,53943.79688,40520.0625,50661.21875,46148.17578,46944.07031,53247.75391
1255,54761.05078,53690.10547,53943.79688,41744.30078,50661.21875,46148.17578,43542.55859,51424.70703
1256,50913.13672,54151.64844,46862.02734,44943.70703,49382.98828,53772.39844,52973.16016,54426.14453
1257,11333.46484,8216.71875,8291.379883,8514.020508,6837.212891,11337.96484,7553.116699,8740.358398
1258,53645.42969,46699.49219,47028.08203,43583.47656,44826.30469,38300.65234,45440.97266,41749.47656
1259,48589.9375,48472.75391,46239.29688,52992.05078,51009.62891,50026.77344,49032.82422,53276.60547
1260,53201.41797,31589.13086,36843.39453,25164.03125,22594.80664,13278.88281,16548.06836,11498.26367
1261,47747.42188,46853.17188,46239.29688,52992.05078,42928.55078,43826.73438,49032.82422,46435.78125
1262,40687.13672,52864.80078,35417.67969,46850.85938,28407.61914,46108.30078,29185.70898,36958.55469
1263,51494.19141,41417.58594,42221.65234,40385.40234,36647.44922,40084.28125,52749.69141,46695.94141
1264,52626.85156,45646.57031,51113.78906,45076.08594,48019.73828,45619.83203,47971.52734,42229.62891
1265,52559.74219,38342.41406,33982.79297,51578.42969,36823.78516,42079.54297,32376.91992,42831.84375
1266,46798.10156,42241.17969,41999.42578,39584.70313,41789.35938,42295.62109,52293.64063,42248.71875
1267,35366.16406,22699.69141,28640.73438,27075.27148,27340.41406,52102.85938,36804.79688,37129.61719
1268,49857.04297,48927.94531,51626.39063,50428.57422,51668.46484,40908.45313,49712.82813,42443.79688
1269,51577.73828,19060.74023,32956.12891,20459.22461,33654.11328,32733.8457,38685.92578,41586.40234
1270,48006.30469,43818.48047,51150.55859,43652.04297,46287.96875,44566.39844,48305.15234,44108.64063
1271,5221.04834,3505.596191,3924.659912,4066.011475,3964.045898,4542.618652,4514.470215,5221.896973
1272,42498.55469,41009.86328,51024.48828,31005.88086,45355.79688,36193.07031,42856.10547,40134.86328
1273,6082.51416,12144.39063,6651.448242,13064.2998,10452.75,46628.02734,24482.68359,50810.58203
1274,7808.011719,8560.831055,7443.125977,9397.598633,8939.083008,9138.5625,8819.935547,11796.37109
1275,44605.85156,30662.05469,37193.55859,30940.74805,50192.78125,37048.15625,36245.01172,35936.28125
1276,20341.375,25052.35352,17087.96484,32258.11133,24356.71875,47239.01172,37447.60547,49732.48047
1277,9421.392578,12986.59082,9081.671875,18129.54297,12503.37402,18548.50586,16131.125,16385.55859
1278,43060.55469,27272.31836,25963.60352,37905.99219,32689.21289,39699.4375,34027.77344,48994.65625
1279,23369.54102,18521.98633,15063.99609,23718.86328,24289,32905.39453,26502.13867,48705.22266
1280,45360.67578,48171.32813,41195.38281,38411.37109,34933.25391,44077.91406,40102.51172,47043.02734
1281,16140.64258,14766.09863,13746.89941,11332.71191,14503.18848,13876.7959,15381.88477,17186.52734
1282,40680.33203,45646.57031,44960.16016,45076.08594,35656.14063,39908.50781,47971.52734,42229.62891
1283,22690.23438,16791.07227,19965.67969,7111.005371,14244.9209,38624,33026.30078,47855.58203
1284,5769.607422,12126.34473,8532.44043,22277.43359,9780.261719,47531.21094,30924.59766,41259.93359
1285,34273.12109,22560.83594,37755.25,26318.11914,47453.45313,16498.58789,41281.53516,32312.54297
1286,36070.19922,25332.15039,23356.24023,31620.0293,34215.53906,47402.09766,38815.58984,42139.34766
1287,6944.546875,5181.351074,4526.262207,4735.554199,33752.75391,47387.93359,37068.25,44014.30078
1288,15250.29785,32190.16016,20061.875,39597.48438,18925.19922,43315.8125,27879.97852,47008.79297
1289,40990.65625,46440.61328,44710.80078,43539.88672,45557.11328,42971.77734,42176.66016,44483.99219
1290,46265.28906,36522.92969,44661.33594,42041.27344,37951.52344,38191.51953,42733.32031,44300.13672
1291,34183.5,45910.57813,32449.79492,42691.89453,28256.80664,43596.44141,29030.94531,28416.36523
1292,34828.14844,31222.64453,44263.73438,30759.01367,32758.23242,25222.67969,45876.08984,42198.99609
1293,,,,,11038.23438,45674.06641,29513.96875,38037.23047
1294,24118.39063,40084.34766,38850.45703,45630.86328,26897.91016,32683.44922,33352.17188,37761.29688
1295,19838.0293,14651.3125,14454.74121,22080.05078,34918.12109,45095.47266,33807.41406,35766.19531
1296,23329.26563,19960.5,15955.17285,25736.64258,20429.90234,44244.03906,28381.64453,37312.29297
1297,16678.98633,31382.91406,28648.30273,41963.33594,14623.27148,44087.89844,20239.18164,32635.75391
1298,31025.74414,27193.04102,33683.73047,23708.75586,26321.34375,36557.83203,44010.61328,36083.02344
1299,38107.75781,37832.26953,43725.28125,37598.42188,40800.76563,38598.01172,41322.30078,41633.26563
1300,10758.67188,8628.873047,,,43580.46484,33798.92578,31398.19336,18201.22266
1301,39341.875,43346.54688,36343.41797,31482.29883,35200.36719,38492.875,28021.94141,22819.63867
1302,34754.06641,20919.45117,18709.95508,26240.39453,16149.20703,42801.72266,25373.74219,35573.67188
1303,42709.25391,20213.54102,18200.34961,19769.83008,20866.5332,35249.17969,21262.35742,26508.38086
1304,14048.89063,24144.06055,13159.99121,30932.83594,16082.8418,42471.44531,32773.03125,42532.84375
1305,19753.86914,39379.10547,31170.92578,42425.62109,18694.58984,29038.41602,25871.55273,26006.85547
1306,39194.41406,42067.34375,38902.33984,41869.78516,36310.87109,35706.40234,39682.43359,38364.30859
1307,38044.77734,31496.68359,33726.63281,36191.70703,37713.23828,32216.16016,33402.42969,41279.48047
1308,11734.46875,22493.59375,24048.91602,21955.66016,32379.95898,31583.47461,41030,39658.625
1309,38247.74609,40954.17969,30392.57617,34057.84766,30086.56445,32242.41211,33877.88672,26382.69141
1310,28919.4082,30492.98047,22434.33398,40940.30469,26081.82617,32795.15625,25939.7832,37257.22266
1311,30584.29688,34996.125,34995.92578,33492.25,35189.35938,37883.20703,34060.19531,40454.37109
1312,20512.28711,21686.80469,21770.91406,20558.52148,19731.38281,18783.25977,19939.31836,21537.73633
1313,10881.43164,10479.74121,11745.90527,10423.53418,9162.794922,10991.37598,10511.12305,10825.875
1314,17971.82813,34540.80078,27229.06836,40253.72266,26068.47266,24277.45703,15728.66699,22888.48047
1315,16001.90332,24435.82227,24627.53711,26451.81836,21102.0332,22130.24219,18161.77539,19933.36328
1316,8356.617188,15224.99512,11272.33789,12642.5127,11522.78418,9561.780273,9059.762695,8068.737793
1317,6164.20752,13477.67188,8028.75293,12503.50684,7618.571289,7931.235352,6094.520508,8359.445313
1318,19327.98828,34091.66797,31735.55664,39967.96094,,3219.44873,2209.337646,4214.307129
1319,35733.9375,39858.64844,29993.67578,27215.74414,19307.27344,22347.74219,30129.16016,19928.44336
1320,21326.74219,37258.50781,39570.125,36117.50781,25353.44922,18996.54688,27595.00586,19679.79102
1321,29926.67578,32679.16211,19221.63281,39145.44531,17236.41602,26520.76367,19356.50977,20267.38672
1322,12960.94043,16717.9082,11373.48242,19883.85352,9037.823242,8019.226074,5672.297852,8975.673828
1323,4874.246094,5986.640137,3711.02417,9048.611328,2870.770508,4000.173584,3792.63916,4481.257324
1324,17400.10352,14910.59668,19948.91992,21582.71875,18879.79883,38931.14063,25880.50195,39062.77734
1325,8558.326172,10667.49902,8100.697754,18706.82227,11305.55957,25530.22852,8808.108398,21202.53906
1326,25519.17188,36095.91406,24144.54492,38795.10547,18624.48828,30520.01758,23640.9668,25127.7168
1327,38759.67969,29296.37695,36640.45703,29063.69531,31458.20508,17659.47656,23767.35742,20106.49414
1328,36080.91016,35829.60156,20265.23242,38756.38672,19444.1543,33992.3125,15910.17969,29451.01953
1329,5125.190918,7969.53125,5153.395996,8545.882813,3486.190674,7917.393555,4532.169434,5115.698242
1330,32185.38086,35208.81641,23712.26758,27514.9082,25014.66602,29070.4043,25389.7207,38538.52734
1331,29176.81445,37474.17969,33955.95313,24252.07617,23051.79297,23658.82227,26596.24805,22045.09766
1332,8117.057129,10238.05957,10003.31152,7295.254883,5199.012207,6436.148438,7162.192383,6282.603027
1333,13802.65723,16763.48047,28648.30273,37383.6875,5922.333008,27793.60547,11265.9541,29545.43164
1334,37380.10938,27227.60742,34867.54297,37114.26172,31747.63086,32393.58008,29347.82227,29116.41992
1335,20639.30664,26465.47656,29964.64844,33176.89453,37118.66797,25629.95508,37187.27734,24769.89063
1336,19772.35156,36965.10938,18701.74414,34201.29297,18821.82813,23623.11133,17330.375,26808.64844
1337,34973.92188,29171.55078,30126.58203,28859.60156,28965.70703,35353.61719,36894.79297,24601.35938
1338,25175.96289,36268.33203,21698.14063,36681.77344,18496.40039,31804.17188,21068.68945,31259.28516
1339,7853.475098,11944.40234,11319.14844,19272.99805,9740.204102,34433.4375,21991.36719,35970.47656
1340,34400.36719,26758.85156,25130.81641,25564.23828,35958.19922,20335.96484,19315.69922,20809.28516
1341,15137.98145,35802.35156,24158.4707,34114.01172,12253.38184,15962.43945,16511.20117,15601.66602
1342,35559.9375,34880.94531,34387.94141,34087.56641,28600.93359,35358.73828,32943.8125,34791.92578
1343,34352.63672,33508.74219,33990.34766,33136.76563,35502.08594,,34444.49219,34077.31641
1344,31208.53906,35278.45313,15662.45801,32470.07422,,4302.318359,,
1345,18880.40625,25294.50586,17734.97266,29736.64258,9477.391602,35268.08594,22069.87109,28934.21875
1346,10425.50879,15050.96387,10772.65332,18708.47852,,20244.01172,12280.22168,24471.41992
1347,3995.673096,,5044.029785,,30347.83789,22743.76367,21436.18945,35251.26563
1348,35126.01953,23642.38867,25276.52344,28657.08984,26211.09961,30832.41602,30708.78125,29661.53125
1349,34911.96875,28003.82422,17237.4043,33777.32422,14257.8916,30676.50391,19610.07813,22629.02148
