    159000       31800.00     773.153   -1602.668    -829.515       4.594     299.003     300.000      20.298    0 
    160000       32000.00     763.055   -1568.583    -805.528       2.970     295.098     300.000      20.362    0 
    161000       32200.00     811.382   -1597.738    -786.356       2.581     313.787     300.000      20.418    0 
    162000       32400.00     772.995   -1584.367    -811.371       1.867     298.942     300.000      20.410    0 
    163000       32600.00     777.561   -1595.584    -818.022       3.036     300.708     300.000      20.409    0 
    164000       32800.00     750.643   -1491.720    -741.076       3.053     290.298     300.000      20.536    0 
    165000       33000.00     768.445   -1567.643    -799.199       4.170     297.182     300.000      20.427    0 
    166000       33200.00     790.557   -1586.682    -796.125       2.728     305.734     300.000      20.622    0 
    167000       33400.00     761.187   -1540.783    -779.596       2.309     294.375     300.000      20.713    0 
    168000       33600.00     790.143   -1559.903    -769.760       2.531     305.573     300.000      20.483    0 
    169000       33800.00     794.963   -1577.364    -782.402       2.634     307.437     300.000      20.440    0 
    170000       34000.00     803.602   -1577.142    -773.540       2.813     310.778     300.000      20.313    0 
    171000       34200.00     799.372   -1558.726    -759.353       2.784     309.143     300.000      20.385    0 
    172000       34400.00     794.430   -1546.048    -751.618       2.030     307.231     300.000      20.458    0 
    173000       34600.00     764.620   -1593.400    -828.779       2.422     295.703     300.000      20.205    0 
    174000       34800.00     760.281   -1556.479    -796.198       4.334     294.025     300.000      20.322    0 
    175000       35000.00     771.496   -1572.708    -801.212       2.359     298.362     300.000      20.269    0 
    176000       35200.00     785.501   -1559.873    -774.372       2.958     303.778     300.000      20.157    0 
    177000       35400.00     749.652   -1559.319    -809.667       0.747     289.914     300.000      20.297    0 
    178000       35600.00     785.827   -1578.953    -793.127       2.570     303.904     300.000      20.165    0 
    179000       35800.00     798.535   -1557.748    -759.213       3.368     308.819     300.000      20.255    0 
    180000       36000.00     752.584   -1556.592    -804.009       4.918     291.048     300.000      20.120    0 
    181000       36200.00     827.530   -1553.480    -725.950       2.856     320.032     300.000      20.222    0 
    182000       36400.00     793.662   -1548.737    -755.075       3.736     306.934     300.000      20.178    0 
    183000       36600.00     767.498   -1594.016    -826.518       2.852     296.816     300.000      20.133    0 
    184000       36800.00     755.637   -1533.821    -778.183       3.880     292.229     300.000      20.389    0 
    185000       37000.00     816.644   -1605.034    -788.390       2.137     315.822     300.000      20.177    0 
    186000       37200.00     736.523   -1594.924    -858.401       2.752     284.837     300.000      20.225    0 
    187000       37400.00     777.220   -1607.240    -830.020       2.855     300.576     300.000      20.070    0 
    188000       37600.00     754.321   -1574.020    -819.699       1.784     291.720     300.000      20.172    0 
    189000       37800.00     783.035   -1556.317    -773.282       3.199     302.824     300.000      20.091    0 
    190000       38000.00     779.267   -1597.141    -817.874       5.178     301.367     300.000      20.347    0 
    191000       38200.00     790.977   -1620.834    -829.857       4.412     305.896     300.000      20.159    0 
    192000       38400.00     747.024   -1595.616    -848.592       2.106     288.898     300.000      20.282    0 
    193000       38600.00     800.225   -1622.903    -822.678       3.726     309.472     300.000      20.329    0 
    194000       38800.00     757.529   -1582.149    -824.620       1.071     292.960     300.000      20.272    0 
    195000       39000.00     783.442   -1609.748    -826.306       1.894     302.982     300.000      20.186    0 
    196000       39200.00     791.619   -1563.568    -771.948       4.635     306.144     300.000      20.215    0 
    197000       39400.00     787.724   -1577.721    -789.997       3.218     304.638     300.000      20.240    0 
    198000       39600.00     803.924   -1532.262    -728.338       3.209     310.903     300.000      20.095    0 
    199000       39800.00     773.968   -1547.802    -773.834       2.028     299.318     300.000      20.171    0 
    200000       40000.00     808.303   -1580.312    -772.010       2.158     312.596     300.000      20.159    0 
